city,local,coaqi,no2aqi,o3aqi,pm10aqi,pm25aqi,so2aqi,AQI
Jaipur,2020-10-26T05:15:00+05:30,220,198.8,6.36,122.7,322,11.125,322
Jaipur,2020-10-26T06:00:00+05:30,215.7142857,213.75,6.88,131.3333333,321.2307692,10.9,321.2307692
Jaipur,2020-10-26T06:30:00+05:30,197.5,198.33,5.16,131.7333333,320.5923077,12.625,320.5923077
Jaipur,2020-10-26T07:15:00+05:30,228.5714286,186.94,9.96,136.9866667,251.2666667,14.0625,251.2666667
Jaipur,2020-10-26T07:45:00+05:30,193.75,148.73,17.35,137.0466667,251.2666667,15.3375,251.2666667
Jaipur,2020-10-26T09:00:00+05:30,227.1428571,103.22,37.07,178.94,175.8,11.4625,227.1428571
Jaipur,2020-10-26T09:30:00+05:30,247.1428571,113.04,50.09,180.64,173.5,18.2375,247.1428571
Jaipur,2020-10-26T12:15:00+05:30,738.2352941,4.9,82.38,0,0,101.5866667,738.2352941
Jaipur,2020-10-26T19:00:00+05:30,348.8235294,129.89,16.46,128.2266667,51.06666667,11.1125,348.8235294
Jaipur,2020-10-26T19:30:00+05:30,325.8823529,107.37,28.59,128.2266667,49.66666667,18.1125,325.8823529
Jaipur,2020-10-26T20:00:00+05:30,173.75,115.91,18.05,135.6933333,38.75,8.3,173.75
Jaipur,2020-10-26T20:30:00+05:30,307.0588235,121.14,10.45,136.0466667,38.5,11.6875,307.0588235
Jaipur,2020-10-26T20:45:00+05:30,264.2857143,102.24,21.71,136.0466667,38.5,10.7625,264.2857143
Jaipur,2020-10-26T22:00:00+05:30,300,118.53,14.42,125.3733333,68.63333333,4.9,300
Jaipur,2020-10-26T23:00:00+05:30,306.4705882,121.38,7.91,128.2533333,96.15,6.9875,306.4705882
Jaipur,2020-10-27T00:30:00+05:30,191.25,53.675,66.75,131.5666667,94.88333333,13.775,191.25
Jaipur,2020-10-27T01:00:00+05:30,188.75,39.8,76.51,122.8666667,120.1333333,13.7375,188.75
Jaipur,2020-10-27T01:30:00+05:30,191.25,37.0625,72.77,122.7666667,120.1333333,12.35,191.25
Jaipur,2020-10-27T03:30:00+05:30,291.4285714,37.1875,73.33,136.8666667,213.9,10.0125,291.4285714
Jaipur,2020-10-27T04:00:00+05:30,171.25,55.75,64.27,135.5666667,194.8333333,7.2,194.8333333
Jaipur,2020-10-27T05:15:00+05:30,202.8571429,39.5375,73.55,139.1133333,250.8333333,16.4,250.8333333
Jaipur,2020-10-27T06:15:00+05:30,288.5714286,50.4375,66.1,145.2333333,295.2,13.175,295.2
Jaipur,2020-10-27T08:00:00+05:30,195,58.65,69.77,181.2666667,320.0153846,7.3125,320.0153846
Jaipur,2020-10-27T11:15:00+05:30,295.7142857,29.2875,151.4264706,178.82,309.5230769,13.7625,309.5230769
Jaipur,2020-10-27T11:30:00+05:30,302.9411765,36.025,131.4705882,178.82,309.5230769,13.15,309.5230769
Jaipur,2020-10-27T12:15:00+05:30,237.1428571,38.3125,141.6764706,171.8333333,282.6333333,13.4,282.6333333
Jaipur,2020-10-27T13:00:00+05:30,146.25,40.875,128.0735294,158.3733333,209.6666667,19.0375,209.6666667
Jaipur,2020-10-27T18:00:00+05:30,212.8571429,0.8125,36.27,160.3066667,302.3384615,14.675,302.3384615
Jaipur,2020-10-27T18:30:00+05:30,282.8571429,0.975,12.44,160.7733333,302.8769231,18.9625,302.8769231
Jaipur,2020-10-27T18:45:00+05:30,285.7142857,1.1,13.46,160.7733333,302.8769231,15.7125,302.8769231
Jaipur,2020-10-27T19:00:00+05:30,317.6470588,148.37,12.57,170.8533333,288.3,14.75,317.6470588
Jaipur,2020-10-27T19:30:00+05:30,297.1428571,117.92,37.75,171.0933333,288.0333333,14.7875,297.1428571
Jaipur,2020-10-27T19:45:00+05:30,252.8571429,73.1125,64.97,171.0933333,288.0333333,12.3125,288.0333333
Jaipur,2020-10-27T20:15:00+05:30,281.4285714,66.55,61.68,169.5,265.7,7.675,281.4285714
Jaipur,2020-10-27T20:30:00+05:30,280,76.9625,50.54,169.5,265.7,7.675,280
Jaipur,2020-10-27T20:45:00+05:30,298.5714286,102.07,30.26,169.5,265.7,7.1375,298.5714286
Jaipur,2020-10-27T21:00:00+05:30,290,111.2,22.79,153.4066667,231.6333333,5.9875,290
Jaipur,2020-10-27T21:30:00+05:30,228.5714286,120.82,14.81,152.46,229.6333333,4.9625,229.6333333
Jaipur,2020-10-27T22:30:00+05:30,182.5,104.34,20,143.9933333,175.4666667,3.2125,182.5
Jaipur,2020-10-27T23:15:00+05:30,151.25,47.8,39.85,134.4066667,154.6666667,4.0125,154.6666667
Jaipur,2020-10-28T01:00:00+05:30,193.75,40.5625,50.4,95.4,68.78333333,5.6625,193.75
Jaipur,2020-10-28T03:00:00+05:30,103.75,45.5,54.7,95.26,67.2,5.45,103.75
Jaipur,2020-10-28T07:45:00+05:30,298.5714286,146.59,7.57,102.1133333,78.81666667,7.2625,298.5714286
Jaipur,2020-10-28T11:15:00+05:30,191.25,43.2625,106.7058824,123.06,87.25,13.3625,191.25
Jaipur,2020-10-28T13:00:00+05:30,232.8571429,26.1375,88.61,100.1,68.86666667,10.55,232.8571429
Jaipur,2020-10-28T15:45:00+05:30,183.75,33.15,79.39,102.4533333,61.43333333,9.4875,183.75
Jaipur,2020-10-28T16:30:00+05:30,207.1428571,44.425,68.48,91.43,62.73333333,11.4375,207.1428571
Chennai,2020-10-26T04:45:00+05:30,40,20.8625,0.81,91.43,124.0666667,5.5125,124.0666667
Chennai,2020-10-26T05:15:00+05:30,50,20.7125,0.69,91.43,99.21666667,5.675,99.21666667
Chennai,2020-10-26T06:00:00+05:30,65,19.6375,1.37,91.43,87.36666667,5.425,91.43
Chennai,2020-10-26T06:15:00+05:30,60,19.4625,2.36,91.43,87.36666667,5.425,91.43
Chennai,2020-10-26T06:45:00+05:30,65,19.5125,5.34,91.43,87.35,5.8,91.43
Chennai,2020-10-26T07:15:00+05:30,45,18.675,8.21,91.43,87.3,6.0125,91.43
Chennai,2020-10-26T07:45:00+05:30,70,19.9,11.09,91.43,91.73333333,5.6125,91.73333333
Chennai,2020-10-26T09:00:00+05:30,40,20.1375,17.44,91.43,123.5333333,6.0875,123.5333333
Chennai,2020-10-26T09:45:00+05:30,40,19.4375,19.57,91.43,130.1333333,5.3,130.1333333
Chennai,2020-10-26T12:15:00+05:30,85,19.875,30.11,91.43,103.3333333,4.05,103.3333333
Chennai,2020-10-26T19:15:00+05:30,90,19.9625,0.56,91.43,99.75,4.2,99.75
Chennai,2020-10-26T19:45:00+05:30,102.5,19.0625,0.65,91.43,100.4,4.4375,102.5
Chennai,2020-10-26T20:15:00+05:30,95,20.0875,0.5,91.43,102.4666667,4.35,102.4666667
Chennai,2020-10-26T20:30:00+05:30,85,19.6625,0.56,91.43,102.4666667,3.4625,102.4666667
Chennai,2020-10-26T20:45:00+05:30,70,18.8375,0.61,91.43,106.9333333,3.5125,106.9333333
Chennai,2020-10-26T22:00:00+05:30,105,19.95,0.49,91.43,182.6,3.8125,182.6
Chennai,2020-10-26T23:00:00+05:30,95,19.4625,0.75,91.43,192.6333333,4.0125,192.6333333
Chennai,2020-10-27T00:30:00+05:30,101.25,19.2875,0.4,91.43,105.5333333,4.0625,105.5333333
Chennai,2020-10-27T01:15:00+05:30,85,20.725,0.4,91.43,120.7,5.1875,120.7
Chennai,2020-10-27T01:30:00+05:30,103.75,20.6125,0.37,91.43,120.7,5.6875,120.7
Chennai,2020-10-27T03:30:00+05:30,102.5,19.8,0.6,91.43,113.1666667,6.0625,113.1666667
Chennai,2020-10-27T04:15:00+05:30,75,19.8375,0.59,91.43,133.3,6.425,133.3
Chennai,2020-10-27T05:15:00+05:30,101.25,19.525,0.68,91.43,112.5666667,6.375,112.5666667
Chennai,2020-10-27T06:15:00+05:30,100,20.075,2.32,91.43,109.6,7.1125,109.6
Chennai,2020-10-27T08:00:00+05:30,85,19.6125,10.15,91.43,145.7333333,7.225,145.7333333
Chennai,2020-10-27T11:15:00+05:30,70,20.7625,16.87,91.43,128.5333333,6.2375,128.5333333
Chennai,2020-10-27T11:30:00+05:30,50,20.2875,29.05,91.43,128.5333333,5.775,128.5333333
Chennai,2020-10-27T12:30:00+05:30,30,19.3375,16.08,91.43,108.7333333,5.9125,108.7333333
Chennai,2020-10-27T13:15:00+05:30,20,19.675,12.65,91.43,130.0333333,7.95,130.0333333
Chennai,2020-10-27T18:15:00+05:30,106.25,19.1875,0.52,91.43,99.61666667,10.8125,106.25
Chennai,2020-10-27T18:45:00+05:30,120,19.225,0.58,91.43,91.66666667,8.075,120
Chennai,2020-10-27T19:00:00+05:30,105,17.65,0.58,91.43,69.81666667,8.1375,105
Chennai,2020-10-27T19:15:00+05:30,158.75,18.8375,0.56,91.43,69.81666667,6.6625,158.75
Chennai,2020-10-27T19:45:00+05:30,157.5,19.1125,0.56,91.43,69.81666667,5.2125,157.5
Chennai,2020-10-27T20:15:00+05:30,162.5,19.125,0.55,91.43,69.8,3.5375,162.5
Chennai,2020-10-27T20:45:00+05:30,145,19.8,0.49,91.43,69.95,3.6625,145
Chennai,2020-10-27T21:00:00+05:30,25,20.5375,0.25,91.43,70.33333333,3.8125,91.43
Chennai,2020-10-27T21:15:00+05:30,50,18.55,0.7,91.43,70.33333333,3.1625,91.43
Chennai,2020-10-27T21:30:00+05:30,55,18.7625,0.56,91.43,70.33333333,3.0375,91.43
Chennai,2020-10-27T22:30:00+05:30,45,19.3625,0.8,91.43,71.18333333,3.225,91.43
Chennai,2020-10-27T23:15:00+05:30,20,18.3125,0.6,91.43,72.31666667,2.4625,91.43
Chennai,2020-10-28T01:30:00+05:30,747.0588235,20.075,0.76,91.43,72.6,4.55,747.0588235
Chennai,2020-10-28T01:45:00+05:30,15,19.175,0.1,91.43,74.06666667,4.1125,91.43
Chennai,2020-10-28T02:00:00+05:30,10,20.7125,0.38,91.43,77.68333333,4.2,91.43
Chennai,2020-10-28T03:00:00+05:30,113.75,18.75,0.74,91.43,57.41666667,3.9625,113.75
Chennai,2020-10-28T07:45:00+05:30,113.75,19.9625,17.36,91.43,40.16666667,4.5375,113.75
Chennai,2020-10-28T08:30:00+05:30,103.75,19.8,10.04,91.43,37.75,5.0125,103.75
Chennai,2020-10-28T12:00:00+05:30,102.5,20.15,18.44,91.43,55.03333333,4.4375,102.5
Chennai,2020-10-28T13:30:00+05:30,75,20.425,36.78,91.43,75.48333333,4.2375,91.43
Chennai,2020-10-28T15:45:00+05:30,102.5,19.425,16.41,91.43,52.4,3.875,102.5
Delhi,2020-10-26T04:45:00+05:30,352.9411765,72.25,99.7,628.75,437.6923077,18.625,628.75
Delhi,2020-10-26T05:30:00+05:30,341.1764706,69.375,88.9,628.75,437.6923077,21.875,628.75
Delhi,2020-10-26T06:00:00+05:30,341.1764706,68.25,62.1,681.25,422.3076923,19.375,681.25
Delhi,2020-10-26T06:45:00+05:30,347.0588235,72.375,40.9,542.5,424.6153846,19.625,542.5
Delhi,2020-10-26T07:15:00+05:30,341.1764706,73.875,18.5,542.5,424.6153846,20.875,542.5
Delhi,2020-10-26T09:00:00+05:30,271.4285714,71,27.1,601.25,464.6153846,42.75,601.25
Delhi,2020-10-26T16:00:00+05:30,271.4285714,71,106.7647059,601.25,464.6153846,42.75,601.25
Delhi,2020-10-26T18:30:00+05:30,200,103.5,106.7647059,294,213.3333333,27.875,294
Delhi,2020-10-26T19:15:00+05:30,187.5,101,6.6,356.25,306.1538462,20.875,356.25
Delhi,2020-10-26T19:30:00+05:30,187.5,99.375,5.9,356.25,306.1538462,19.625,356.25
Delhi,2020-10-26T20:00:00+05:30,405.8823529,97.375,5.7,398.75,306.1538462,17.5,405.8823529
Delhi,2020-10-26T20:15:00+05:30,400,94.875,6.9,398.75,306.1538462,19,400
Delhi,2020-10-26T21:30:00+05:30,388.2352941,54.125,31.3,298,313.8461538,20,388.2352941
Delhi,2020-10-26T22:30:00+05:30,405.8823529,47.5,31.1,234,325.3846154,20.125,405.8823529
Delhi,2020-10-27T00:00:00+05:30,417.6470588,42.5,28.3,338.75,398.4615385,21.5,417.6470588
Delhi,2020-10-27T00:30:00+05:30,423.5294118,41.625,24.6,338.75,398.4615385,22.5,423.5294118
Delhi,2020-10-27T01:00:00+05:30,435.2941176,47.375,24.6,335,405.3846154,22.375,435.2941176
Delhi,2020-10-27T03:00:00+05:30,228.5714286,44.5,27.6,330,408.4615385,19.125,408.4615385
Delhi,2020-10-27T03:30:00+05:30,214.2857143,42.375,28.2,330,408.4615385,19.125,408.4615385
Delhi,2020-10-27T04:45:00+05:30,214.2857143,50.875,13.9,300,394.6153846,16.25,394.6153846
Delhi,2020-10-27T05:45:00+05:30,228.5714286,54.25,8.1,376.25,420.7692308,17.625,420.7692308
Delhi,2020-10-27T07:15:00+05:30,317.6470588,54.25,8.1,376.25,420.7692308,17.625,420.7692308
Delhi,2020-10-27T07:30:00+05:30,317.6470588,86,8.6,382.5,426.9230769,19,426.9230769
Delhi,2020-10-27T11:00:00+05:30,175,26.75,116.4705882,305,345.3846154,23.25,345.3846154
Delhi,2020-10-27T12:00:00+05:30,187.5,21.5,117.9411765,210,309.2307692,18,309.2307692
Delhi,2020-10-27T12:30:00+05:30,214.2857143,20.625,121.0294118,210,309.2307692,17.125,309.2307692
Delhi,2020-10-27T17:30:00+05:30,100,48.375,38.2,152,70,12.75,152
Delhi,2020-10-27T18:00:00+05:30,100,65.375,21.1,135.3333333,65,13.25,135.3333333
Delhi,2020-10-27T18:30:00+05:30,214.2857143,102.6,5.9,135.3333333,180,15.5,214.2857143
Delhi,2020-10-27T19:00:00+05:30,271.4285714,102.9,5.3,235,180,21.375,271.4285714
Delhi,2020-10-27T19:15:00+05:30,271.4285714,98.75,5,235,180,22.375,271.4285714
Delhi,2020-10-27T19:45:00+05:30,271.4285714,100.1,5.6,568.75,335.3846154,23.375,568.75
Delhi,2020-10-27T20:00:00+05:30,300,94.5,5,568.75,335.3846154,23.125,568.75
Delhi,2020-10-27T20:30:00+05:30,300,93.5,5.2,568.75,374.6153846,20.875,568.75
Delhi,2020-10-27T21:00:00+05:30,271.4285714,87.625,5.3,670,374.6153846,19.125,670
Delhi,2020-10-27T22:00:00+05:30,257.1428571,85.5,5.7,357.5,335.3846154,20.125,357.5
Delhi,2020-10-27T22:45:00+05:30,271.4285714,87,5.7,270,317.6923077,19.125,317.6923077
Delhi,2020-10-28T00:15:00+05:30,311.7647059,99.875,5.8,270,315.3846154,21.75,315.3846154
Delhi,2020-10-28T00:30:00+05:30,305.8823529,97,6,270,315.3846154,22.25,315.3846154
Delhi,2020-10-28T01:00:00+05:30,300,90.25,6,343.75,328.4615385,20.125,343.75
Delhi,2020-10-28T01:15:00+05:30,305.8823529,78.125,6,343.75,328.4615385,19.75,343.75
Delhi,2020-10-28T01:30:00+05:30,305.8823529,76.625,4.2,343.75,328.4615385,19.5,343.75
Delhi,2020-10-28T01:45:00+05:30,305.8823529,76.625,4,272,316.1538462,19.5,316.1538462
Delhi,2020-10-28T02:00:00+05:30,305.8823529,76.625,3.7,272,316.1538462,19.5,316.1538462
Delhi,2020-10-28T02:30:00+05:30,228.5714286,79.5,4.9,272,316.1538462,16.875,316.1538462
Delhi,2020-10-28T03:00:00+05:30,214.2857143,76.75,5,308.75,326.9230769,17,326.9230769
Delhi,2020-10-28T05:15:00+05:30,214.2857143,68,6.2,373.75,387.6923077,19.5,387.6923077
Delhi,2020-10-28T06:30:00+05:30,200,68.25,6.2,411.25,420.7692308,23.375,420.7692308
Delhi,2020-10-28T10:30:00+05:30,242.8571429,51.125,88.6,457.5,406.9230769,39.5,457.5
Delhi,2020-10-28T11:00:00+05:30,214.2857143,38.25,108.5294118,498.75,393.0769231,34.375,498.75
Delhi,2020-10-28T11:30:00+05:30,228.5714286,33.875,139.1176471,498.75,393.0769231,31.375,498.75
Delhi,2020-10-28T12:00:00+05:30,257.1428571,34.875,168.0882353,263,342.3076923,32.25,342.3076923
Delhi,2020-10-28T12:30:00+05:30,271.4285714,33.125,185,263,342.3076923,31.875,342.3076923
Delhi,2020-10-28T13:00:00+05:30,271.4285714,30.125,192.6470588,287,353.8461538,30.125,353.8461538
Delhi,2020-10-28T15:00:00+05:30,187.5,25.75,170.2941176,212,333.8461538,22.75,333.8461538
Delhi,2020-10-28T16:00:00+05:30,125,28.625,127.9411765,204,332.3076923,20.25,332.3076923
Rajamahendravaram,2020-10-26T04:45:00+05:30,172.5,8.375,54.8,69,61.66666667,10.25,172.5
Rajamahendravaram,2020-10-26T05:15:00+05:30,147.5,7.875,63.7,69,61.66666667,10.25,147.5
Rajamahendravaram,2020-10-26T05:45:00+05:30,176.25,11,62.8,78,68.33333333,10.25,176.25
Rajamahendravaram,2020-10-26T06:15:00+05:30,152.5,15.375,56.2,78,68.33333333,16.5,152.5
Rajamahendravaram,2020-10-26T06:45:00+05:30,187.5,14.75,58.7,108,81.66666667,15.125,187.5
Rajamahendravaram,2020-10-26T07:30:00+05:30,95,15.125,65.4,108,81.66666667,13.375,108
Rajamahendravaram,2020-10-26T09:00:00+05:30,192.5,16.625,97,122.6666667,110,18.75,192.5
Rajamahendravaram,2020-10-26T09:30:00+05:30,195,18.625,105.2941176,122.6666667,110,22.125,195
Rajamahendravaram,2020-10-26T12:00:00+05:30,228.5714286,18.625,156.3235294,126,91.66666667,29.875,228.5714286
Rajamahendravaram,2020-10-26T19:15:00+05:30,232.8571429,33.125,83.6,121.3333333,153.3333333,12.875,232.8571429
Rajamahendravaram,2020-10-26T19:45:00+05:30,255.7142857,38.625,78.4,110.6666667,106.6666667,13,255.7142857
Rajamahendravaram,2020-10-26T20:15:00+05:30,212.8571429,31.625,79.7,110.6666667,106.6666667,10.75,212.8571429
Rajamahendravaram,2020-10-26T21:00:00+05:30,162.5,28.5,72.8,92,83.33333333,10,162.5
Rajamahendravaram,2020-10-26T22:00:00+05:30,147.5,39.25,53.6,116,91.66666667,10.25,147.5
Rajamahendravaram,2020-10-26T22:45:00+05:30,152.5,47.625,43.2,120.6666667,100,9.25,152.5
Rajamahendravaram,2020-10-27T00:30:00+05:30,115,13,40.4,105.3333333,95,11.25,115
Rajamahendravaram,2020-10-27T01:15:00+05:30,122.5,8.5,44.2,89,90,11.5,122.5
Rajamahendravaram,2020-10-27T01:30:00+05:30,125,7.375,44.4,89,90,10.375,125
Rajamahendravaram,2020-10-27T03:00:00+05:30,165,8,44.4,52,60,8.375,165
Rajamahendravaram,2020-10-27T04:15:00+05:30,166.25,6.25,38.9,51,51.66666667,8.25,166.25
Rajamahendravaram,2020-10-27T05:15:00+05:30,130,8,34.6,48,51.66666667,8.625,130
Rajamahendravaram,2020-10-27T06:30:00+05:30,142.5,11.75,28.3,55,56.66666667,11.375,142.5
Rajamahendravaram,2020-10-27T08:00:00+05:30,155,11.375,41.9,79,68.33333333,14,155
Rajamahendravaram,2020-10-27T10:30:00+05:30,155,11.375,41.9,79,68.33333333,21.375,155
Rajamahendravaram,2020-10-27T10:45:00+05:30,177.5,16,81.6,103.3333333,66.66666667,21.375,177.5
Rajamahendravaram,2020-10-27T11:30:00+05:30,167.5,12.375,124.1176471,103.3333333,66.66666667,20.625,167.5
Rajamahendravaram,2020-10-27T12:30:00+05:30,214.2857143,15.25,137.9411765,96,66.66666667,25.375,214.2857143
Rajamahendravaram,2020-10-27T13:15:00+05:30,113.75,13.875,154.8529412,92,58.33333333,21.625,154.8529412
Rajamahendravaram,2020-10-27T18:15:00+05:30,247.1428571,37.375,133.5294118,123.3333333,91.66666667,21.75,247.1428571
Rajamahendravaram,2020-10-27T18:45:00+05:30,237.1428571,41,137.3529412,133.3333333,110,21.375,237.1428571
Rajamahendravaram,2020-10-27T19:00:00+05:30,255.7142857,44.375,114.1176471,133.3333333,110,21.625,255.7142857
Rajamahendravaram,2020-10-27T19:15:00+05:30,255.7142857,55.375,94.5,133.3333333,110,21,255.7142857
Rajamahendravaram,2020-10-27T19:45:00+05:30,280,61.75,88.8,145.3333333,146.6666667,21.75,280
Rajamahendravaram,2020-10-27T20:30:00+05:30,320,60.125,75,145.3333333,146.6666667,20.125,320
Rajamahendravaram,2020-10-27T20:45:00+05:30,317.0588235,69.5,67.5,144,133.3333333,20.125,317.0588235
Rajamahendravaram,2020-10-27T21:15:00+05:30,211.4285714,53.125,59.5,144,133.3333333,17,211.4285714
Rajamahendravaram,2020-10-27T21:30:00+05:30,244.2857143,58.125,63,144,133.3333333,16.75,244.2857143
Rajamahendravaram,2020-10-27T22:30:00+05:30,172.5,35.375,83.5,171.3333333,130,18.125,172.5
Rajamahendravaram,2020-10-27T23:15:00+05:30,175,29.5,66.8,130.6666667,130,15.375,175
Rajamahendravaram,2020-10-28T00:45:00+05:30,122.5,9.625,72.6,97,80,14.125,122.5
Rajamahendravaram,2020-10-28T02:15:00+05:30,183.75,7.25,68.1,67,66.66666667,11.875,183.75
Rajamahendravaram,2020-10-28T03:00:00+05:30,187.5,9.125,68.1,69,70,12.625,187.5
Rajamahendravaram,2020-10-28T06:00:00+05:30,132.5,13.125,58.5,62,56.66666667,11.5,132.5
Rajamahendravaram,2020-10-28T11:15:00+05:30,268.5714286,24.75,74.6,123.3333333,76.66666667,26.125,268.5714286
Rajamahendravaram,2020-10-28T14:30:00+05:30,177.5,15.375,170.2941176,105.3333333,60,24.375,177.5
Delhi,2020-10-26T05:00:00+05:30,177.5,95.625,31,563.75,510.7692308,3.625,563.75
Delhi,2020-10-26T05:45:00+05:30,177.5,113.5,26.1,616.25,506.1538462,9,616.25
Delhi,2020-10-26T06:15:00+05:30,177.5,109,26.9,616.25,506.1538462,19.75,616.25
Delhi,2020-10-26T07:00:00+05:30,177.5,103.1,26.3,608.75,467.6923077,24.625,608.75
Delhi,2020-10-26T07:30:00+05:30,177.5,122.5,25.7,608.75,467.6923077,26.125,608.75
Delhi,2020-10-26T08:45:00+05:30,177.5,189.8,26.2,646.25,470,33,646.25
Delhi,2020-10-26T09:15:00+05:30,177.5,163.3,21,646.25,470,36.75,646.25
Delhi,2020-10-26T11:45:00+05:30,177.5,159,21,416.25,425.3846154,25.375,425.3846154
Delhi,2020-10-26T18:45:00+05:30,394.1176471,155.7,31.9,282,270,24.375,394.1176471
Delhi,2020-10-26T19:30:00+05:30,382.3529412,145,31.7,282,270,21.75,382.3529412
Delhi,2020-10-26T19:45:00+05:30,376.4705882,140.1,29.8,276,301.5384615,23,376.4705882
Delhi,2020-10-26T20:15:00+05:30,400,145.2,31,276,301.5384615,21.875,400
Delhi,2020-10-26T20:30:00+05:30,423.5294118,151.6,29.1,276,301.5384615,19.875,423.5294118
Delhi,2020-10-26T21:45:00+05:30,423.5294118,150.7,31.2,315,337.6923077,17.625,423.5294118
Delhi,2020-10-26T22:45:00+05:30,358.8235294,131,37.3,307.5,336.9230769,14.5,358.8235294
Delhi,2020-10-27T00:15:00+05:30,352.9411765,89.125,65.6,397.5,412.3076923,15,412.3076923
Delhi,2020-10-27T00:45:00+05:30,341.1764706,60.625,97.1,341.25,394.6153846,14.75,394.6153846
Delhi,2020-10-27T01:15:00+05:30,347.0588235,58.125,97.1,341.25,394.6153846,13.625,394.6153846
Delhi,2020-10-27T03:15:00+05:30,341.1764706,100.1,33.7,294,395.3846154,12.875,395.3846154
Delhi,2020-10-27T03:45:00+05:30,358.8235294,87.5,52.5,367.5,420,12.125,420
Delhi,2020-10-27T05:00:00+05:30,394.1176471,103.4,32,333.75,415.3846154,15.125,415.3846154
Delhi,2020-10-27T06:00:00+05:30,394.1176471,111.8,28.2,381.25,417.6923077,15.125,417.6923077
Delhi,2020-10-27T07:45:00+05:30,382.3529412,99.125,29.9,342.5,400,6.125,400
Delhi,2020-10-27T11:00:00+05:30,300,145.4,29.9,311.25,343.0769231,16.875,343.0769231
Delhi,2020-10-27T11:15:00+05:30,300,142.8,39.7,311.25,343.0769231,15.75,343.0769231
Delhi,2020-10-27T12:15:00+05:30,329.4117647,145.2,68.2,277,343.8461538,20.875,343.8461538
Delhi,2020-10-27T12:45:00+05:30,317.6470588,149.1,67.6,287,330,18.875,330
Delhi,2020-10-27T17:45:00+05:30,405.8823529,141.4,14.1,265,140,19.375,405.8823529
Delhi,2020-10-27T18:15:00+05:30,376.4705882,149.1,14.3,265,140,22.25,376.4705882
Delhi,2020-10-27T18:45:00+05:30,447.0588235,153.5,13.5,292,200,28.5,447.0588235
Delhi,2020-10-27T19:15:00+05:30,582.3529412,134.9,13.9,292,200,37,582.3529412
Delhi,2020-10-27T19:30:00+05:30,635.2941176,124.4,13.4,292,200,33.625,635.2941176
Delhi,2020-10-27T20:00:00+05:30,500,140.8,13.8,448.75,310,11.375,500
Delhi,2020-10-27T20:15:00+05:30,529.4117647,118.1,14.4,448.75,310,11.625,529.4117647
Delhi,2020-10-27T20:45:00+05:30,535.2941176,136.1,13.9,405,316.1538462,9.875,535.2941176
Delhi,2020-10-27T21:15:00+05:30,600,128.6,14.1,405,316.1538462,10.5,600
Delhi,2020-10-27T22:15:00+05:30,605.8823529,131.2,14.3,493.75,331.5384615,8.625,605.8823529
Delhi,2020-10-27T23:00:00+05:30,541.1764706,131.6,17.1,513.75,355.3846154,5.25,541.1764706
Delhi,2020-10-28T01:15:00+05:30,482.3529412,86.375,17.1,360,349.2307692,5.25,482.3529412
Delhi,2020-10-28T01:30:00+05:30,470.5882353,88.125,17,360,349.2307692,5.25,470.5882353
Delhi,2020-10-28T02:45:00+05:30,405.8823529,105.1,18.5,227,328.4615385,5.25,405.8823529
Delhi,2020-10-28T07:30:00+05:30,394.1176471,110,13.2,352.5,361.5384615,9.75,394.1176471
Delhi,2020-10-28T08:15:00+05:30,341.1764706,119.2,13,293,347.6923077,4.375,347.6923077
Delhi,2020-10-28T11:45:00+05:30,323.5294118,153.7,41.3,308.75,370.7692308,13,370.7692308
Delhi,2020-10-28T13:15:00+05:30,335.2941176,145.9,75,317.5,370.7692308,22.75,370.7692308
Delhi,2020-10-28T15:15:00+05:30,370.5882353,153.7,78.8,298,356.9230769,21.125,370.5882353
Hapur,2020-10-26T04:45:00+05:30,370.5882353,73.125,1.4,281,130,4.875,370.5882353
Hapur,2020-10-26T05:30:00+05:30,370.5882353,113,1.6,281,130,6.125,370.5882353
Hapur,2020-10-26T06:00:00+05:30,290,110.4,2.2,268,123.3333333,6.5,290
Hapur,2020-10-26T06:15:00+05:30,200,116.3,1.3,268,123.3333333,7.125,268
Hapur,2020-10-26T06:45:00+05:30,200,78.25,0.6,284,120,6.25,284
Hapur,2020-10-26T07:30:00+05:30,200,86.125,1.8,284,120,5.375,284
Hapur,2020-10-26T08:00:00+05:30,200,62.625,1.8,435,163.3333333,4.625,435
Hapur,2020-10-26T09:45:00+05:30,200,62.625,1.5,463.75,190,4.625,463.75
Hapur,2020-10-26T19:15:00+05:30,248.5714286,49.75,2,250,100,4.625,250
Hapur,2020-10-26T20:00:00+05:30,248.5714286,47.875,2.5,277,96.66666667,0.75,277
Hapur,2020-10-26T20:15:00+05:30,258.5714286,45.25,2.1,277,96.66666667,0.625,277
Hapur,2020-10-26T20:30:00+05:30,235.7142857,44.75,2,277,96.66666667,1,277
Hapur,2020-10-26T21:00:00+05:30,235.7142857,44.125,1.2,206,85,0.875,235.7142857
Hapur,2020-10-26T22:00:00+05:30,235.7142857,43.125,2.5,206,85,0.625,235.7142857
Hapur,2020-10-26T23:00:00+05:30,235.7142857,43.25,1,199.3333333,81.66666667,0.625,235.7142857
Hapur,2020-10-27T00:30:00+05:30,235.7142857,43.625,1.6,217,93.33333333,1.75,235.7142857
Hapur,2020-10-27T01:15:00+05:30,235.7142857,44.875,2.1,240,93.33333333,2.5,240
Hapur,2020-10-27T01:30:00+05:30,235.7142857,45.375,2.2,240,93.33333333,2,240
